"Num","time_unix","version","ihl","tos","len","id","flags","flags.value","frag","ttl","proto","chksum","src","dst","sport","dport","seq","ack","dataofs","reserved","flags","flags_value","window","chksum","urgptr"
"783","1433357526.6116","4","5","0","40","54553","DF","2","0","107","6","19941","205.188.12.91","10.8.8.178","443","48911","3987124980","2730320483","3","-2","A","14","16382","7286","-2"
"784","1433357527.1059","4","5","0","338","54942","DF","2","0","107","6","19254","205.188.12.91","10.8.8.178","443","48911","3987124980","2730320483","3","-2","PA","22","16382","17839","-2"
"785","1433357527.1059","4","5","0","40","52477","DF","2","0","64","6","33025","10.8.8.178","205.188.12.91","48911","443","2730320483","3987125278","3","-2","A","14","64678","24227","-2"
"786","1433357527.3111","4","5","0","162","55097","DF","2","0","107","6","19275","205.188.12.91","10.8.8.178","443","48911","3987125278","2730320483","3","-2","PA","22","16382","63412","-2"
"787","1433357527.3116","4","5","0","40","52478","DF","2","0","64","6","33024","10.8.8.178","205.188.12.91","48911","443","2730320483","3987125400","3","-2","A","14","64678","24105","-2"
"788","1433357527.3304","4","5","0","162","52479","DF","2","0","64","6","32901","10.8.8.178","205.188.12.91","48911","443","2730320483","3987125400","3","-2","PA","22","64678","845","-2"
"789","1433357527.5375","4","5","0","40","55277","DF","2","0","107","6","19217","205.188.12.91","10.8.8.178","443","48911","3987125400","2730320605","3","-2","A","14","16382","6744","-2"
"790","1433357534.4644","4","5","0","162","60476","DF","2","0","107","6","13896","205.188.12.91","10.8.8.178","443","48911","3987125400","2730320605","3","-2","PA","22","16382","44640","-2"
"791","1433357534.5035","4","5","0","40","52480","DF","2","0","64","6","33022","10.8.8.178","205.188.12.91","48911","443","2730320605","3987125522","3","-2","A","14","64678","23861","-2"
"792","1433357534.6555","4","5","0","178","52481","DF","2","0","64","6","32883","10.8.8.178","205.188.12.91","48911","443","2730320605","3987125522","3","-2","PA","22","64678","14648","-2"
"793","1433357534.8607","4","5","0","40","60790","DF","2","0","107","6","13704","205.188.12.91","10.8.8.178","443","48911","3987125522","2730320743","3","-2","A","14","16382","6484","-2"
"794","1433357534.8608","4","5","0","210","52482","DF","2","0","64","6","32850","10.8.8.178","205.188.12.91","48911","443","2730320743","3987125522","3","-2","PA","22","64678","50227","-2"
"795","1433357535.0679","4","5","0","322","60937","DF","2","0","107","6","13275","205.188.12.91","10.8.8.178","443","48911","3987125522","2730320913","3","-2","PA","22","16382","64849","-2"
"796","1433357535.068","4","5","0","40","52483","DF","2","0","64","6","33019","10.8.8.178","205.188.12.91","48911","443","2730320913","3987125804","3","-2","A","14","64678","23271","-2"
"797","1433357535.0735","4","5","0","162","60942","DF","2","0","107","6","13430","205.188.12.91","10.8.8.178","443","48911","3987125804","2730320913","3","-2","PA","22","16382","33868","-2"
"798","1433357535.0736","4","5","0","40","52484","DF","2","0","64","6","33018","10.8.8.178","205.188.12.91","48911","443","2730320913","3987125926","3","-2","A","14","64678","23149","-2"
"799","1433357535.6354","4","5","0","162","52485","DF","2","0","64","6","32895","10.8.8.178","205.188.12.91","48911","443","2730320913","3987125926","3","-2","PA","22","64678","45980","-2"
"800","1433357535.8422","4","5","0","40","61569","DF","2","0","107","6","12925","205.188.12.91","10.8.8.178","443","48911","3987125926","2730321035","3","-2","A","14","16382","5788","-2"
"801","1433357536.5137","4","5","0","162","52486","DF","2","0","64","6","32894","10.8.8.178","205.188.12.91","48911","443","2730321035","3987125926","3","-2","PA","22","64678","32493","-2"
"802","1433357536.7273","4","5","0","40","62302","DF","2","0","107","6","12192","205.188.12.91","10.8.8.178","443","48911","3987125926","2730321157","3","-2","A","14","16382","5666","-2"
"803","1433357536.8024","4","5","0","162","52487","DF","2","0","64","6","32893","10.8.8.178","205.188.12.91","48911","443","2730321157","3987125926","3","-2","PA","22","64678","45940","-2"
"804","1433357537.0093","4","5","0","40","62541","DF","2","0","107","6","11953","205.188.12.91","10.8.8.178","443","48911","3987125926","2730321279","3","-2","A","14","16382","5544","-2"
"805","1433357543.0903","4","5","0","476","2037","DF","2","0","107","6","6486","205.188.12.91","10.8.8.178","443","48911","3987125926","2730321279","3","-2","PA","22","16382","4588","-2"
"806","1433357543.0906","4","5","0","40","52488","DF","2","0","64","6","33014","10.8.8.178","205.188.12.91","48911","443","2730321279","3987126362","3","-2","A","14","64678","22347","-2"
"807","1433357543.9833","4","5","0","162","2790","DF","2","0","107","6","6047","205.188.12.91","10.8.8.178","443","48911","3987126362","2730321279","3","-2","PA","22","16382","22805","-2"
"808","1433357543.9834","4","5","0","40","52489","DF","2","0","64","6","33013","10.8.8.178","205.188.12.91","48911","443","2730321279","3987126484","3","-2","A","14","64678","22225","-2"
"809","1433357544.5113","4","5","0","226","52490","DF","2","0","64","6","32826","10.8.8.178","205.188.12.91","48911","443","2730321279","3987126484","3","-2","PA","22","64678","18121","-2"
"810","1433357544.7188","4","5","0","322","3306","DF","2","0","107","6","5371","205.188.12.91","10.8.8.178","443","48911","3987126484","2730321465","3","-2","PA","22","16382","17411","-2"
"811","1433357544.7189","4","5","0","162","52491","DF","2","0","64","6","32889","10.8.8.178","205.188.12.91","48911","443","2730321465","3987126766","3","-2","PA","22","64678","12917","-2"
"812","1433357544.7202","4","5","0","162","3309","DF","2","0","107","6","5528","205.188.12.91","10.8.8.178","443","48911","3987126766","2730321465","3","-2","PA","22","16382","25155","-2"
"813","1433357544.7579","4","5","0","40","52492","DF","2","0","64","6","33010","10.8.8.178","205.188.12.91","48911","443","2730321587","3987126888","3","-2","A","14","64678","21513","-2"
"814","1433357544.9231","4","5","0","40","3469","DF","2","0","107","6","5490","205.188.12.91","10.8.8.178","443","48911","3987126888","2730321587","3","-2","A","14","16382","4274","-2"
"815","1433357545.3808","4","5","0","162","52493","DF","2","0","64","6","32887","10.8.8.178","205.188.12.91","48911","443","2730321587","3987126888","3","-2","PA","22","64678","23930","-2"
"816","1433357545.5908","4","5","0","40","4009","DF","2","0","107","6","4950","205.188.12.91","10.8.8.178","443","48911","3987126888","2730321709","3","-2","A","14","16382","4152","-2"
"817","1433357546.8469","4","5","0","338","5050","DF","2","0","107","6","3611","205.188.12.91","10.8.8.178","443","48911","3987126888","2730321709","3","-2","PA","22","16382","41713","-2"
"818","1433357546.8469","4","5","0","40","52494","DF","2","0","64","6","33008","10.8.8.178","205.188.12.91","48911","443","2730321709","3987127186","3","-2","A","14","64678","21093","-2"
"819","1433357547.0451","4","5","0","162","5201","DF","2","0","107","6","3636","205.188.12.91","10.8.8.178","443","48911","3987127186","2730321709","3","-2","PA","22","16382","6652","-2"
"820","1433357547.0452","4","5","0","40","52495","DF","2","0","64","6","33007","10.8.8.178","205.188.12.91","48911","443","2730321709","3987127308","3","-2","A","14","64678","20971","-2"
"821","1433357547.4208","4","5","0","162","5486","DF","2","0","107","6","3351","205.188.12.91","10.8.8.178","443","48911","3987127308","2730321709","3","-2","PA","22","16382","12927","-2"
"822","1433357547.4209","4","5","0","40","52496","DF","2","0","64","6","33006","10.8.8.178","205.188.12.91","48911","443","2730321709","3987127430","3","-2","A","14","64678","20849","-2"
"823","1433357551.2515","4","5","0","521","14093","DF","2","0","64","6","20324","10.8.8.178","134.170.25.26","54269","443","2978547702","3749416591","6","-2","PA","22","65398","2686","-2"
"824","1433357551.2517","4","5","0","57","3067","DF","2","0","64","6","18852","10.8.8.178","157.56.53.46","38688","12350","119159512","2628954371","6","-2","PA","22","252","39002","-2"
"825","1433357551.4666","4","5","0","201","5768","DF","2","0","113","6","16425","134.170.25.26","10.8.8.178","443","54269","3749416591","2978548171","6","-2","PA","22","65398","48163","-2"
"826","1433357551.4667","4","5","0","52","14094","DF","2","0","64","6","20792","10.8.8.178","134.170.25.26","54269","443","2978548171","3749416740","6","-2","A","14","65398","50003","-2"
"827","1433357551.5307","4","5","0","57","55508","DF","2","0","42","6","37578","157.56.53.46","10.8.8.178","12350","38688","2628954371","119159517","6","-2","PA","22","29","2245","-2"
"828","1433357551.5307","4","5","0","52","3068","DF","2","0","64","6","18856","10.8.8.178","157.56.53.46","38688","12350","119159517","2628954376","6","-2","A","14","252","60217","-2"
"829","1433357556.3206","4","5","0","162","52497","DF","2","0","64","6","32883","10.8.8.178","205.188.12.91","48911","443","2730321709","3987127430","3","-2","PA","22","64678","45087","-2"
"830","1433357556.5283","4","5","0","40","12564","DF","2","0","107","6","61930","205.188.12.91","10.8.8.178","443","48911","3987127430","2730321831","3","-2","A","14","16382","3488","-2"
"831","1433357556.5284","4","5","0","77","52498","DF","2","0","64","6","32967","10.8.8.178","205.188.12.91","48911","443","2730321831","3987127430","3","-2","PA","22","64678","63555","-2"
"832","1433357556.7335","4","5","0","40","12719","DF","2","0","107","6","61775","205.188.12.91","10.8.8.178","443","48911","3987127430","2730321868","3","-2","A","14","16382","3451","-2"
"833","1433357556.9145","4","5","0","242","52499","DF","2","0","64","6","32801","10.8.8.178","205.188.12.91","48911","443","2730321868","3987127430","3","-2","PA","22","64678","6656","-2"
"834","1433357557.1217","4","5","0","322","13045","DF","2","0","107","6","61167","205.188.12.91","10.8.8.178","443","48911","3987127430","2730322070","3","-2","PA","22","16382","5212","-2"
"835","1433357557.1218","4","5","0","162","52500","DF","2","0","64","6","32880","10.8.8.178","205.188.12.91","48911","443","2730322070","3987127712","3","-2","PA","22","64678","45462","-2"
"836","1433357557.1219","4","5","0","162","13047","DF","2","0","107","6","61325","205.188.12.91","10.8.8.178","443","48911","3987127712","2730322070","3","-2","PA","22","16382","35670","-2"
"837","1433357557.1796","4","5","0","40","52501","DF","2","0","64","6","33001","10.8.8.178","205.188.12.91","48911","443","2730322192","3987127834","3","-2","A","14","64678","19962","-2"
"838","1433357557.3351","4","5","0","40","13250","DF","2","0","107","6","61244","205.188.12.91","10.8.8.178","443","48911","3987127834","2730322192","3","-2","A","14","16382","2723","-2"
"839","1433357561.9867","4","5","0","54","65160","DF","2","0","42","6","28218","157.56.52.13","10.8.8.178","40011","56909","708379118","4055104527","6","-2","PA","22","81","9705","-2"
"840","1433357561.9869","4","5","0","52","61826","DF","2","0","64","6","25922","10.8.8.178","157.56.52.13","56909","40011","4055104527","708379120","6","-2","A","14","1442","4689","-2"
"841","1433357564.9284","4","5","0","354","19257","DF","2","0","107","6","54923","205.188.12.91","10.8.8.178","443","48911","3987127834","2730322192","3","-2","PA","22","16382","59823","-2"
"842","1433357564.9285","4","5","0","40","52502","DF","2","0","64","6","33000","10.8.8.178","205.188.12.91","48911","443","2730322192","3987128148","3","-2","A","14","64678","19648","-2"
"843","1433357565.1326","4","5","0","162","19420","DF","2","0","107","6","54952","205.188.12.91","10.8.8.178","443","48911","3987128148","2730322192","3","-2","PA","22","16382","61873","-2"
"844","1433357565.1326","4","5","0","40","52503","DF","2","0","64","6","32999","10.8.8.178","205.188.12.91","48911","443","2730322192","3987128270","3","-2","A","14","64678","19526","-2"
"845","1433357565.8784","4","5","0","162","20035","DF","2","0","107","6","54337","205.188.12.91","10.8.8.178","443","48911","3987128270","2730322192","3","-2","PA","22","16382","1081","-2"
"846","1433357565.8784","4","5","0","40","52504","DF","2","0","64","6","32998","10.8.8.178","205.188.12.91","48911","443","2730322192","3987128392","3","-2","A","14","64678","19404","-2"
"849","1433357572.2311","4","5","0","354","25158","DF","2","0","107","6","49022","205.188.12.91","10.8.8.178","443","48911","3987128392","2730322192","3","-2","PA","22","16382","27691","-2"
"850","1433357572.232","4","5","0","40","52505","DF","2","0","64","6","32997","10.8.8.178","205.188.12.91","48911","443","2730322192","3987128706","3","-2","A","14","64678","19090","-2"
"851","1433357572.4326","4","5","0","162","25304","DF","2","0","107","6","49068","205.188.12.91","10.8.8.178","443","48911","3987128706","2730322192","3","-2","PA","22","16382","53483","-2"
"852","1433357572.4326","4","5","0","40","52506","DF","2","0","64","6","32996","10.8.8.178","205.188.12.91","48911","443","2730322192","3987128828","3","-2","A","14","64678","18968","-2"
"853","1433357572.9829","4","5","0","162","25709","DF","2","0","107","6","48663","205.188.12.91","10.8.8.178","443","48911","3987128828","2730322192","3","-2","PA","22","16382","45343","-2"
"854","1433357572.9831","4","5","0","40","52507","DF","2","0","64","6","32995","10.8.8.178","205.188.12.91","48911","443","2730322192","3987128950","3","-2","A","14","64678","18846","-2"
"855","1433357574.0107","4","5","0","54","61827","DF","2","0","64","6","25919","10.8.8.178","157.56.52.13","56909","40011","4055104527","708379120","6","-2","PA","22","1442","6473","-2"
"856","1433357574.2812","4","5","0","52","65161","DF","2","0","42","6","28219","157.56.52.13","10.8.8.178","40011","56909","708379120","4055104529","6","-2","A","14","81","65503","-2"
"857","1433357575.4264","4","5","0","162","52508","DF","2","0","64","6","32872","10.8.8.178","205.188.12.91","48911","443","2730322192","3987128950","3","-2","PA","22","64678","29275","-2"
"858","1433357575.6397","4","5","0","40","27796","DF","2","0","107","6","46698","205.188.12.91","10.8.8.178","443","48911","3987128950","2730322314","3","-2","A","14","16382","1485","-2"
"859","1433357576.146","4","5","0","162","52509","DF","2","0","64","6","32871","10.8.8.178","205.188.12.91","48911","443","2730322314","3987128950","3","-2","PA","22","64678","27894","-2"
"860","1433357576.3518","4","5","0","40","28376","DF","2","0","107","6","46118","205.188.12.91","10.8.8.178","443","48911","3987128950","2730322436","3","-2","A","14","16382","1363","-2"
"861","1433357576.4997","4","5","0","162","52510","DF","2","0","64","6","32870","10.8.8.178","205.188.12.91","48911","443","2730322436","3987128950","3","-2","PA","22","64678","10154","-2"
"862","1433357576.7102","4","5","0","40","28680","DF","2","0","107","6","45814","205.188.12.91","10.8.8.178","443","48911","3987128950","2730322558","3","-2","A","14","16382","1241","-2"
"863","1433357578.0648","4","5","0","338","29816","DF","2","0","107","6","44380","205.188.12.91","10.8.8.178","443","48911","3987128950","2730322558","3","-2","PA","22","16382","36038","-2"
